timestamp,peer_id,room_id,step,latencyMs,packetLoss,jitterMs,bitrateUpKbps,bitrateDownKbps,resolutionWidth,resolutionHeight,framerate,packetReorderingRate,encodeLatencyMs,decodeLatencyMs,freezeCount,pauseCount,connectionSetupMs,iceSuccess,reconnectMs,avSyncDriftMs
2026-08-13T03:43:05.161302+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,80.0,0.0,14.0,538.035,5065.741,1274.0,720.0,27.0,121.52000000000002,22.699999999999996,2.2951999999999995,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:43:41.930496+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,80.0,0.0,10.0,794.675,5738.387,1274.0,720.0,22.0,119.02173913043467,20.6153846153846,3.2811304347826105,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:44:19.243115+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,83.0,0.0,9.0,802.699,0.0,1274.0,720.0,0.0,0.0,12.22033898305079,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:44:57.108288+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,9.0,745.704,0.0,1274.0,720.0,0.0,0.0,11.220338983050832,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:45:34.028483+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,9.0,245.555,0.0,1274.0,720.0,0.0,0.0,6.719298245613957,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:46:10.258687+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,9.0,686.247,0.0,1274.0,720.0,0.0,0.0,9.5818181818182,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:46:48.667164+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,9.0,796.856,0.0,1274.0,720.0,0.0,0.0,10.775862068965518,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:47:29.471196+00:00,bot-234c2001-500e-40f2-a5ba-ba64fb4b23cd,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,9.0,1337.982,0.0,1274.0,720.0,0.0,0.0,9.96610169491515,0.0,0.0,0.0,579.0,1.0,0.0,0.0
2026-08-13T03:43:04.970846+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,6.0,0.0,10.0,490.354,5070.756,1274.0,720.0,25.0,118.54901960784312,22.102040816326536,2.530699999999999,0.0,0.0,283.0,1.0,0.0,0.0
2026-08-13T03:43:41.729453+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,7.0,0.0,11.0,588.632,5810.882,1274.0,720.0,23.0,133.94117647058803,23.41304347826083,2.752250000000003,0.0,0.0,283.0,1.0,0.0,0.0
2026-08-13T03:44:56.903731+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,83.0,0.0,8.0,788.032,1660.919,1274.0,720.0,28.0,80.01754385964912,13.649122807017552,1.3985087719298241,0.0,0.0,267.0,1.0,0.0,0.0
2026-08-13T03:45:33.823273+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,83.0,0.0,9.0,182.106,2167.198,1274.0,720.0,28.0,87.6964285714286,10.309090909090914,2.658767857142855,0.0,0.0,267.0,1.0,0.0,0.0
2026-08-13T03:46:10.072187+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,12.0,659.621,0.0,1274.0,720.0,0.0,0.0,11.966101694915306,0.0,0.0,0.0,267.0,1.0,0.0,0.0
2026-08-13T03:46:48.476172+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,12.0,899.936,0.0,1274.0,720.0,0.0,0.0,13.862068965517155,0.0,0.0,0.0,267.0,1.0,0.0,0.0
2026-08-13T03:47:29.267049+00:00,bot-34bb7316-cba7-4e5b-b3ac-0326279ff41f,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,12.0,696.7,0.0,1274.0,720.0,0.0,0.0,10.533333333333417,0.0,0.0,0.0,267.0,1.0,0.0,0.0
2026-08-13T03:43:42.524025+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,17.0,0.3,13.0,674.043,5900.6,1274.0,720.0,21.0,144.1162790697675,23.5957446808511,4.229227272727273,0.0,0.0,393.0,1.0,0.0,0.0
2026-08-13T03:44:19.855555+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,7.0,0.1,17.0,657.066,0.0,1274.0,720.0,0.0,0.0,14.214285714285703,0.0,0.0,0.0,393.0,1.0,0.0,0.0
2026-08-13T03:44:57.728515+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,87.0,0.0,15.0,815.076,2032.144,1274.0,720.0,23.0,90.12,16.754385964912313,3.807819999999999,0.0,0.0,301.0,1.0,0.0,0.0
2026-08-13T03:45:34.616430+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,88.0,0.0,13.0,755.276,1555.643,1274.0,720.0,24.0,97.32075471698089,16.399999999999956,2.5175094339622706,0.0,0.0,301.0,1.0,0.0,0.0
2026-08-13T03:46:10.845314+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,13.0,550.749,0.0,1274.0,720.0,0.0,0.0,10.53571428571422,0.0,0.0,0.0,301.0,1.0,0.0,0.0
2026-08-13T03:46:49.239878+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,13.0,886.487,0.0,1274.0,720.0,0.0,0.0,12.883333333333269,0.0,0.0,0.0,301.0,1.0,0.0,0.0
2026-08-13T03:47:30.113625+00:00,bot-475d72cf-bb2f-4e2d-9646-4d16f29ad5d2,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,0.0,0.0,13.0,711.076,0.0,1274.0,720.0,0.0,0.0,11.785714285714224,0.0,0.0,0.0,301.0,1.0,0.0,0.0
2026-08-13T03:42:19.622030+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,transition,72.0,0.0,12.0,735.252,2650.601,1274.0,720.0,27.0,65.37037037037038,18.250000000000004,3.591018867924528,0.0,0.0,525.0,1.0,0.0,0.0
2026-08-13T03:43:04.774751+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,78.0,0.0,10.0,647.421,4908.88,1274.0,720.0,25.0,124.58823529411737,29.25581395348835,6.646352941176467,0.0,0.0,525.0,1.0,0.0,0.0
2026-08-13T03:43:41.531508+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,74.0,0.0,15.0,479.59,5818.679,1274.0,720.0,22.0,141.66666666666666,24.666666666666657,5.077244444444457,0.0,0.0,525.0,1.0,0.0,0.0
2026-08-13T03:44:18.823654+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,74.0,0.0,10.0,971.221,0.0,1274.0,720.0,0.0,0.0,13.481481481481378,0.0,0.0,0.0,525.0,1.0,0.0,0.0
2026-08-13T03:44:56.710763+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,138.0,0.0,11.0,228.452,2145.744,1274.0,720.0,27.0,62.709090909091,12.32727272727271,1.3575454545454542,0.0,0.0,451.0,1.0,0.0,0.0
2026-08-13T03:45:33.634514+00:00,bot-71034bee-051d-4227-bac4-616ccebc1179,0x5f91800cc51675528b7d998a9f2c4c3ce47aff4764392f9ad0df3f3f6df8472f,0:10 clients,143.0,0.0,11.0,658.77,1682.805,1274.0,720.0,29.0,91.09090909090892,18.65454545454545,2.465589285714276,0.0,0.0,451.0,1.0,0.0,0.0
